hotel_name,hotel_star,room_name,room_area,bed_detail,available_guests,root_price,discount_rate,price,description
Wink Hotel Saigon Centre - 24hrs stay,4,Signature Wink Family Room City View (not applicable for 24hrs stay),30.0,"1 king bed,1 bunk bed",2,3500000.0,20.0,2800000.0,
Wink Hotel Saigon Centre - 24hrs stay,4,,,,3,4300000.0,20.0,3440000.0,
Wink Hotel Saigon Centre - 24hrs stay,4,,,,2,3500000.0,,3500000.0,
Wink Hotel Saigon Centre - 24hrs stay,4,,,,3,4300000.0,,4300000.0,
Cityhouse - CityOasis,0,Studio with Balcony,25.0,1 queen bed,2,3220000.0,50.0,1610000.0,
Cityhouse - CityOasis,0,Deluxe Family Room,40.0,2 queen beds,4,3920000.0,50.0,1960000.0,
Kim Dung Hotel Tran Quang Khai,2,Standard Queen Room,16.0,1 queen bed,2,800000.0,50.0,400000.0,
Kim Dung Hotel Tran Quang Khai,2,Superior Queen Room,20.0,1 queen bed,2,900000.0,50.0,450000.0,
Kim Dung Hotel Tran Quang Khai,2,Deluxe Twin Room,26.0,2 twin beds,2,900000.0,50.0,450000.0,
Kim Dung Hotel Tran Quang Khai,2,Deluxe Queen Room,24.0,1 king bed,2,1100000.0,50.0,550000.0,
Kim Dung Hotel Tran Quang Khai,2,Triple Room with View,28.0,"1 twin bed,1 queen bed",3,1350000.0,50.0,675000.0,
Kim Dung Hotel Tran Quang Khai,2,Family Room,30.0,2 queen beds,4,1500000.0,50.0,750000.0,
Gardenia Apartment Landmark,4,One-Bedroom Apartment,65.0,,2,2450000.0,53.0,1151500.0,
Gardenia Apartment Landmark,4,Two-Bedroom Apartment,85.0,,4,4400000.0,53.0,2068000.0,
Gardenia Apartment Landmark,4,Three-Bedroom Apartment,120.0,,1,5950000.0,53.0,2796500.0,
Gardenia Apartment Landmark,4,Apartment with Balcony,170.0,,1,9500000.0,53.0,4465000.0,
ELIOT HOTELs,3,Budget Double Room,,1 full bed,2,515565.0,,515565.0,
ELIOT HOTELs,3,,,,2,542700.0,,542700.0,
ELIOT HOTELs,3,Standard Queen Room,17.0,1 queen bed,2,731025.0,,731025.0,
ELIOT HOTELs,3,,,,2,769500.0,,769500.0,
ELIOT HOTELs,3,Deluxe Family Room,30.0,2 full beds,3,1115775.0,,1115775.0,
ELIOT HOTELs,3,,,,4,1115775.0,,1115775.0,
ELIOT HOTELs,3,,,,4,1174500.0,,1174500.0,
Galaxy Boutique Sai Gon Central Hotel,2,Standard Double Room,,1 full bed,2,677600.0,23.0,521752.0,
Galaxy Boutique Sai Gon Central Hotel,2,,,,2,786016.0,23.0,605232.0,
Galaxy Boutique Sai Gon Central Hotel,2,Twin Room,,2 twin beds,2,677600.0,23.0,521752.0,
Galaxy Boutique Sai Gon Central Hotel,2,,,,2,786016.0,23.0,605232.0,
Galaxy Boutique Sai Gon Central Hotel,2,Superior King Room,,1 full bed,2,774400.0,23.0,596288.0,
Galaxy Boutique Sai Gon Central Hotel,2,,,,2,898304.0,23.0,691694.0,
Galaxy Boutique Sai Gon Central Hotel,2,Deluxe Queen Room,,1 full bed,2,871200.0,23.0,670824.0,
Galaxy Boutique Sai Gon Central Hotel,2,,,,2,1010592.0,23.0,778156.0,
Galaxy Boutique Sai Gon Central Hotel,2,Superior Triple Room,15.0,"1 twin bed,1 full bed",3,1056000.0,23.0,813120.0,
Galaxy Boutique Sai Gon Central Hotel,2,,,,3,1224960.0,23.0,943219.0,
Galaxy Boutique Sai Gon Central Hotel,2,Triple Room with Terrace,20.0,"1 twin bed,1 full bed",3,1144000.0,23.0,880880.0,
Galaxy Boutique Sai Gon Central Hotel,2,,,,3,1327040.0,23.0,1021821.0,
Galaxy Boutique Sai Gon Central Hotel,2,Superior Quadruple Room,18.0,2 queen beds,4,1161600.0,23.0,894432.0,
Galaxy Boutique Sai Gon Central Hotel,2,,,,4,1347456.0,23.0,1037541.0,
Galaxy Boutique Sai Gon Central Hotel,2,Superior Family Room,20.0,3 queen beds,1,1540000.0,23.0,1185800.0,
Galaxy Boutique Sai Gon Central Hotel,2,,,,1,1786400.0,23.0,1375528.0,
GRANDE LUXURY - LANDMARK APARTMENTS,0,One-Bedroom Apartment,55.0,,2,1830000.0,25.0,1372500.0,
GRANDE LUXURY - LANDMARK APARTMENTS,0,Two-Bedroom Apartment,75.0,,4,2350000.0,25.0,1762500.0,
GRANDE LUXURY - LANDMARK APARTMENTS,0,Three-Bedroom Apartment,105.0,,1,3250000.0,25.0,2437500.0,
LANDMARK APARTMENTS in Vinhomes Central Park Binh Thanh,0,One-Bedroom Apartment,50.0,,2,1800000.0,25.0,1350000.0,
LANDMARK APARTMENTS in Vinhomes Central Park Binh Thanh,0,Apartment with Balcony,70.0,,4,2200000.0,25.0,1650000.0,
LANDMARK APARTMENTS in Vinhomes Central Park Binh Thanh,0,Superior Apartment,100.0,,1,3000000.0,25.0,2250000.0,
HANZ Sai Gon Hotel Bui Vien Alley 40,0,Standard Queen Room,18.0,1 queen bed,2,808424.0,47.0,428465.0,
HANZ Sai Gon Hotel Bui Vien Alley 40,0,Double Room,,1 full bed,2,924843.0,47.0,490167.0,
HANZ Sai Gon Hotel Bui Vien Alley 40,0,Deluxe Queen Room,25.0,1 queen bed,2,1150837.0,47.0,609944.0,
HANZ Sai Gon Hotel Bui Vien Alley 40,0,Standard Triple Room,30.0,"1 twin bed,1 full bed",3,1541063.0,47.0,816763.0,
Isabelle Luxury Apartment inside Landmark 81 Tower,4,Apartment with Pool View,53.0,,2,3000000.0,50.0,1500000.0,
Isabelle Luxury Apartment inside Landmark 81 Tower,4,Two-Bedroom Suite,80.0,,4,5000000.0,50.0,2500000.0,
Isabelle Luxury Apartment inside Landmark 81 Tower,4,Suite with River View,89.0,,4,5500000.0,50.0,2750000.0,
Isabelle Luxury Apartment inside Landmark 81 Tower,4,Three-Bedroom Apartment,110.0,,1,7750000.0,50.0,3875000.0,
Isabelle Luxury Apartment inside Landmark 81 Tower,4,Three-Bedroom Suite,133.0,,1,9000000.0,50.0,4500000.0,
Asian Ruby Center Point Hotel & Spa,3,Cozy Twin Room without window,,,0,583655.0,,583655.0,
Asian Ruby Center Point Hotel & Spa,3,Comfy Double or Twin Room,20.0,"1 queen bed,2 twin beds",2,1150000.0,40.0,690000.0,
Asian Ruby Center Point Hotel & Spa,3,Executive Room with City View,22.0,1 queen bed,2,1330000.0,40.0,798000.0,
Asian Ruby Center Point Hotel & Spa,3,Premium Deluxe Room,24.0,"1 twin bed,1 full bed",3,1650000.0,40.0,990000.0,
Asian Ruby Center Point Hotel & Spa,3,Family Suite,30.0,2 king beds,4,1900000.0,40.0,1140000.0,
Calmette Hotel 151 - Ben Thanh,2,Standard Double Room,,1 full bed,2,1290000.0,60.0,516000.0,
Calmette Hotel 151 - Ben Thanh,2,Superior Double Room,22.0,1 full bed,2,1590000.0,60.0,636000.0,
Calmette Hotel 151 - Ben Thanh,2,Deluxe Double Room,24.0,1 full bed,2,1600000.0,60.0,640000.0,
Calmette Hotel 151 - Ben Thanh,2,Deluxe Twin Room,24.0,2 twin beds,2,1955000.0,60.0,782000.0,
Calmette Hotel 151 - Ben Thanh,2,Premium Double Room with City View,25.0,1 queen bed,2,1800000.0,55.0,810000.0,
Calmette Hotel 151 - Ben Thanh,2,Deluxe Triple Room,25.0,"1 twin bed,1 queen bed,3 twin beds",3,2000000.0,60.0,800000.0,
Calmette Hotel 151 - Ben Thanh,2,Family Room with Shower,24.0,2 queen beds,4,2300000.0,60.0,920000.0,
Sens House Saigon - Vinhomes Central Park,0,One Bedroom Apartment - Balcony,,,0,1128349.0,,1128349.0,
Sens House Saigon - Vinhomes Central Park,0,One-Bedroom Apartment,55.0,,3,1927800.0,28.0,1388016.0,
Sens House Saigon - Vinhomes Central Park,0,Two-Bedroom Superior Apartment,80.0,,4,2656080.0,28.0,1912378.0,
Sens House Saigon - Vinhomes Central Park,0,Two-Bedroom Apartment,80.0,,1,2399040.0,28.0,1727309.0,
Sens House Saigon - Vinhomes Central Park,0,Two-Bedroom Apartment,80.0,,1,2399040.0,28.0,1727309.0,
Sens House Saigon - Vinhomes Central Park,0,Two-Bedroom Apartment,80.0,,1,2484720.0,28.0,1788998.0,
Sens House Saigon - Vinhomes Central Park,0,Three-Bedroom Premium Apartment,110.0,,1,3825000.0,28.0,2754000.0,
Sens House Saigon - Vinhomes Central Park,0,Three-Bedroom Apartment,110.0,,1,3341520.0,28.0,2405894.0,
Sens House Saigon - Vinhomes Central Park,0,Three-Bedroom Apartment,110.0,,1,3485000.0,28.0,2509200.0,
La Serena Hotel & Apartment,3,Standard Suite,25.0,,2,1007000.0,30.0,704900.0,
La Serena Hotel & Apartment,3,Superior Suite,30.0,,2,1030750.0,30.0,721525.0,
La Serena Hotel & Apartment,3,Deluxe Suite,35.0,,2,1235000.0,30.0,864500.0,
La Serena Hotel & Apartment,3,Suite with Balcony,35.0,,2,1254000.0,30.0,877800.0,
La Serena Hotel & Apartment,3,Family Suite,35.0,2 queen beds,3,1197000.0,30.0,837900.0,
La Serena Hotel & Apartment,3,Executive Suite,55.0,,3,2004500.0,30.0,1403150.0,
Silverland Mây Hotel,4,Deluxe Double (with Afternoon tea),30.0,1 full bed,2,4820000.0,51.0,2361800.0,
Silverland Mây Hotel,4,,,,2,5703600.0,51.0,2794764.0,
Silverland Mây Hotel,4,,,,1,5218600.0,51.0,2557114.0,
La Vela Saigon Hotel,5,La Vela Deluxe Twin,28.0,2 twin beds,2,6854000.0,64.0,2467440.0,"This twin room features a rooftop pool. This air-conditioned twin room is consisted of of a flat-screen TV with cable channels, a private bathroom as well as a balcony with city views. The unit has 2 beds."
La Vela Saigon Hotel,5,,,,2,7077500.0,64.0,2547900.0,
La Vela Saigon Hotel,5,,,,1,7077500.0,64.0,2547900.0,
La Vela Saigon Hotel,5,La Vela Deluxe Double,28.0,1 queen bed,2,6854000.0,60.0,2741600.0,"Guests will have a special experience as the double room features a rooftop pool. Providing free toiletries and bathrobes, this double room includes a private bathroom with a bath, a shower and a bidet. The spacious air-conditioned double room provides a flat-screen TV with cable channels, a mini-bar, a tea and coffee maker, a seating area as well as city views. The unit offers 1 bed."
La Vela Saigon Hotel,5,,,,2,7077500.0,60.0,2831000.0,
La Vela Saigon Hotel,5,,,,1,7077500.0,60.0,2831000.0,
La Vela Saigon Hotel,5,La Vela Deluxe Twin Room with Shining Light Afternoon Tea,28.0,2 twin beds,2,7820000.0,60.0,3128000.0,The twin room offers air conditioning. The unit has 2 beds.
La Vela Saigon Hotel,5,,,,2,8075000.0,60.0,3230000.0,
La Vela Saigon Hotel,5,La Vela Deluxe Corner,32.0,1 queen bed,2,7820000.0,60.0,3128000.0,"This double room's special feature is the rooftop pool. The spacious double room offers air conditioning, a mini-bar, a balcony with city views as well as a private bathroom boasting a bath. The unit has 1 bed."
La Vela Saigon Hotel,5,,,,2,8075000.0,60.0,3230000.0,
La Vela Saigon Hotel,5,,,,1,8075000.0,60.0,3230000.0,
La Vela Saigon Hotel,5,La Vela Deluxe Room with Shining Light Afternoon Tea,28.0,1 queen bed,2,7820000.0,60.0,3128000.0,"The rooftop pool is a top feature of this double room. Featuring free toiletries and bathrobes, this double room includes a private bathroom with a bath, a shower and a bidet. The spacious air-conditioned double room features a flat-screen TV with cable channels, a mini-bar, a tea and coffee maker, a seating area as well as city views. The unit has 1 bed."
La Vela Saigon Hotel,5,,,,2,8075000.0,60.0,3230000.0,
La Vela Saigon Hotel,5,La Vela Luxury Deluxe Double,40.0,1 queen bed,2,8740000.0,60.0,3496000.0,"Guests will have a special experience as this double room features a rooftop pool. Offering free toiletries and bathrobes, this double room includes a private bathroom with a bath, a shower and a bidet. The spacious air-conditioned double room offers a flat-screen TV with cable channels, a mini-bar, a tea and coffee maker, a seating area as well as city views. The unit offers 1 bed."
La Vela Saigon Hotel,5,,,,2,9025000.0,60.0,3610000.0,
La Vela Saigon Hotel,5,,,,1,9025000.0,60.0,3610000.0,
La Vela Saigon Hotel,5,La Vela Luxury Deluxe Twin,40.0,2 twin beds,2,8740000.0,60.0,3496000.0,"Guests will have a special experience as this twin room provides a rooftop pool. The spacious twin room offers air conditioning, a mini-bar, a balcony with city views as well as a private bathroom featuring a bath. The unit offers 2 beds."
La Vela Saigon Hotel,5,,,,2,9025000.0,60.0,3610000.0,
La Vela Saigon Hotel,5,,,,1,9025000.0,60.0,3610000.0,
La Vela Saigon Hotel,5,La Vela Luxury Deluxe Corner,45.0,1 king bed,2,11040000.0,60.0,4416000.0,"The rooftop pool is a top feature of this twin room. The spacious twin room features air conditioning, a mini-bar, a balcony with city views as well as a private bathroom boasting a bath. The unit has 1 bed."
La Vela Saigon Hotel,5,,,,2,11400000.0,60.0,4560000.0,
La Vela Saigon Hotel,5,,,,1,11400000.0,60.0,4560000.0,
La Vela Saigon Hotel,5,La Vela Club Lounge - Suite (Club benefits included),110.0,"1 king bed,1 queen bed",4,36800000.0,60.0,14720000.0,"The rooftop pool is a top feature of this double room. The double room's kitchen, which has a refrigerator and a tea and coffee maker, is available for cooking and storing food. The spacious double room features air conditioning, a mini-bar, a balcony with city views as well as a private bathroom boasting a bath. The unit has 2 beds."
La Vela Saigon Hotel,5,,,,4,38000000.0,60.0,15200000.0,
HANZ The Beautiful Hotel Bui Vien Walking Street,3,Standard Double Room,15.0,1 full bed,2,630464.0,42.0,365669.0,
HANZ The Beautiful Hotel Bui Vien Walking Street,3,Superior Queen Room,20.0,1 queen bed,2,742948.0,42.0,430910.0,
HANZ The Beautiful Hotel Bui Vien Walking Street,3,Superior Triple Room,25.0,"1 twin bed,1 full bed",3,942373.0,42.0,546576.0,
Yen Nam Hotel Hoang Van Thu,3,Standard Queen Room,15.0,1 queen bed,2,855000.0,30.0,598500.0,
Yen Nam Hotel Hoang Van Thu,3,Superior Queen Room,20.0,1 queen bed,2,954000.0,30.0,667800.0,
Yen Nam Hotel Hoang Van Thu,3,Deluxe Queen Room,25.0,1 queen bed,2,1098000.0,30.0,768600.0,
Yen Nam Hotel Hoang Van Thu,3,Deluxe Twin Room,23.0,2 twin beds,2,1386000.0,30.0,970200.0,
Yen Nam Hotel Hoang Van Thu,3,Family Room,30.0,2 queen beds,4,1683000.0,30.0,1178100.0,
KunKin Garden Aparthotel,0,Standard Suite,24.0,,2,2601000.0,42.0,1508580.0,
KunKin Garden Aparthotel,0,,,,2,2890000.0,42.0,1676200.0,
KunKin Garden Aparthotel,0,Deluxe Double Room with Balcony,30.0,1 queen bed,2,2639250.0,42.0,1530765.0,
KunKin Garden Aparthotel,0,,,,2,2932500.0,42.0,1700850.0,
KunKin Garden Aparthotel,0,Deluxe Suite,35.0,,2,2945250.0,42.0,1708245.0,
KunKin Garden Aparthotel,0,,,,2,3272500.0,42.0,1898050.0,
KunKin Garden Aparthotel,0,King Suite with Balcony,30.0,,2,3251250.0,42.0,1885725.0,
KunKin Garden Aparthotel,0,,,,2,3612500.0,42.0,2095250.0,
KunKin Garden Aparthotel,0,Executive Suite,35.0,,2,3327750.0,42.0,1930095.0,
KunKin Garden Aparthotel,0,,,,2,3697500.0,42.0,2144550.0,
KunKin Garden Aparthotel,0,Family Suite,40.0,,2,4335000.0,42.0,2514300.0,
KunKin Garden Aparthotel,0,,,,4,3901500.0,42.0,2262870.0,
KunKin Garden Aparthotel,0,Duplex Suite,40.0,,2,4627485.0,42.0,2683941.0,
KunKin Garden Aparthotel,0,,,,2,5141650.0,42.0,2982157.0,
KunKin Garden Aparthotel,0,Duplex Apartment,40.0,,4,4207500.0,42.0,2440350.0,
KunKin Garden Aparthotel,0,,,,4,4675000.0,42.0,2711500.0,
Goldview Luxury Flat,0,Two-Bedroom Apartment,74.0,,4,4600000.0,67.0,1518000.0,
TeeUp Home - Infinity Pool Signature,0,Studio Apartment,28.0,,2,1392000.0,47.0,737760.0,
TeeUp Home - Infinity Pool Signature,0,Two-Bedroom Apartment,80.0,,2,1960000.0,,1960000.0,
TeeUp Home - Infinity Pool Signature,0,,,,4,1995000.0,,1995000.0,
TeeUp Home - Infinity Pool Signature,0,Three-Bedroom Apartment,110.0,,1,2660000.0,,2660000.0,
PHÚ GIA BÙI VIỆN HOTEl,3,Superior Double Room,22.0,1 queen bed,2,640000.0,50.0,320000.0,
PHÚ GIA BÙI VIỆN HOTEl,3,Deluxe Double Room with Bath,26.0,1 queen bed,2,980000.0,50.0,490000.0,
PHÚ GIA BÙI VIỆN HOTEl,3,Suite with City View,32.0,,2,1040000.0,50.0,520000.0,
C Central Hotel- Đề Thám Bùi Viện Walking Street,3,Superior Double or Twin Room,,,0,454039.0,,454039.0,
C Central Hotel- Đề Thám Bùi Viện Walking Street,3,Superior Double or Twin Room,17.0,2 twin beds,2,1000000.0,48.0,520000.0,
C Central Hotel- Đề Thám Bùi Viện Walking Street,3,Deluxe Double or Twin Room,20.0,2 twin beds,2,1200000.0,48.0,624000.0,
C Central Hotel- Đề Thám Bùi Viện Walking Street,3,Premium Quadruple Room,46.0,2 queen beds,2,1900000.0,48.0,988000.0,
C Central Hotel- Đề Thám Bùi Viện Walking Street,3,,,,3,1940000.0,48.0,1008800.0,
